   1.9354647e-01  -5.6921784e-02
   2.0610737e-01  -5.7626287e-02
   2.1895831e-01  -5.8234392e-02
   2.3208660e-01  -5.8746952e-02
   2.4547929e-01  -5.9164928e-02
   2.5912316e-01  -5.9489365e-02
   2.7300475e-01  -5.9721376e-02
   2.8711035e-01  -5.9862125e-02
   3.0142605e-01  -5.9912824e-02
   3.1593772e-01  -5.9874729e-02
   3.3063104e-01  -5.9749149e-02
   3.4549150e-01  -5.9537455e-02
   3.6050445e-01  -5.9241102e-02
   3.7565506e-01  -5.8861645e-02
   3.9092838e-01  -5.8400771e-02
   4.0630934e-01  -5.7860322e-02
   4.2178277e-01  -5.7242325e-02
   4.3733338e-01  -5.6549021e-02
   4.5294584e-01  -5.5782886e-02
   4.6860474e-01  -5.4946657e-02
   4.8429462e-01  -5.4043342e-02
   5.0000000e-01  -5.3076230e-02
   5.1570538e-01  -5.2048894e-02
   5.3139526e-01  -5.0965180e-02
   5.4705416e-01  -4.9829188e-02
   5.6266662e-01  -4.8645251e-02
   5.7821723e-01  -4.7417897e-02
   5.9369066e-01  -4.6151805e-02
   6.0907162e-01  -4.4851757e-02
   6.2434494e-01  -4.3522580e-02
   6.3949555e-01  -4.2169090e-02
   6.5450850e-01  -4.0796029e-02
   6.6936896e-01  -3.9408002e-02
   6.8406228e-01  -3.8009424e-02
   6.9857395e-01  -3.6604460e-02
   7.1288965e-01  -3.5196981e-02
   7.2699525e-01  -3.3790522e-02
   7.4087684e-01  -3.2388257e-02
   7.5452071e-01  -3.0992981e-02
   7.6791340e-01  -2.9607102e-02
   7.8104169e-01  -2.8232654e-02
   7.9389263e-01  -2.6871313e-02
   8.0645353e-01  -2.5524436e-02
   8.1871199e-01  -2.4193104e-02
   8.3065593e-01  -2.2878177e-02
   8.4227355e-01  -2.1580358e-02
   8.5355339e-01  -2.0300267e-02
   8.6448431e-01  -1.9038512e-02
   8.7505553e-01  -1.7795765e-02
   8.8525662e-01  -1.6572837e-02
   8.9507751e-01  -1.5370745e-02
   9.0450850e-01  -1.4190780e-02
   9.1354029e-01  -1.3034554e-02
   9.2216396e-01  -1.1904043e-02
   9.3037101e-01  -1.0801615e-02
   9.3815334e-01  -9.7300430e-03
   9.4550326e-01  -8.6924994e-03
   9.5241353e-01  -7.6925368e-03
   9.5887731e-01  -6.7340518e-03
   9.6488824e-01  -5.8212337e-03
   9.7044038e-01  -4.9584986e-03
   9.7552826e-01  -4.1504118e-03
   9.8014684e-01  -3.4016004e-03
   9.8429158e-01  -2.7166588e-03
   9.8795838e-01  -2.1000490e-03
   9.9114363e-01  -1.5560014e-03
   9.9384417e-01  -1.0884165e-03
   9.9605735e-01  -7.0077241e-04
   9.9778098e-01  -3.9604072e-04
   9.9901336e-01  -1.7661339e-04
   9.9975328e-01  -4.4243250e-05
   1.0000000e+00   0.0000000e+00
